ID,MONTHS_BALANCE,STATUS
5003104,-21,C
5003104,-22,C
5003104,-23,C
5003104,-24,0
5003104,-25,C
5003104,-26,0
5003105,0,C
5003105,-1,C
5003105,-2,X
5003105,-3,C
5003105,-4,0
5003105,-5,C
5003105,-6,1
5003105,-7,0
5003105,-8,0
5003105,-9,0
5003105,-10,C
5003105,-11,0
5003105,-12,C
5003105,-13,C
5003105,-14,C
5003105,-15,0
5003105,-16,0
5003105,-17,C
5003105,-18,C
5003105,-19,C
5003105,-20,C
5003105,-21,0
5003105,-22,0
5003105,-23,X
5003105,-24,C
5003105,-25,X
5003105,-26,C
5003105,-27,C
5003105,-28,C
5003105,-29,C
5003105,-30,C
5003105,-31,C
5003105,-32,C
5003105,-33,C
5003105,-34,C
5003106,0,X
5003106,-1,X
5003106,-2,C
5003106,-3,C
5003106,-4,C
5003106,-5,0
5003106,-6,X
5003106,-7,C
5003106,-8,C
5003106,-9,C
5003106,-10,C
5003106,-11,0
5003106,-12,C
5003106,-13,C
5003106,-14,C
5003106,-15,0
5003106,-16,0
5003106,-17,C
5003106,-18,C
5003106,-19,C
5003106,-20,C
5003106,-21,0
5003106,-22,0
5003106,-23,C
5003106,-24,C
5003106,-25,C
5003106,-26,0
5003106,-27,C
5003106,-28,1
5003106,-29,X
5003106,-30,C
5003106,-31,C
5003106,-32,C
5003106,-33,C
5003106,-34,C
5003106,-35,X
5003107,0,0
5003107,-1,0
5003107,-2,X
5003107,-3,X
5003107,-4,C
5003107,-5,C
5003107,-6,0
5003107,-7,1
5003107,-8,0
5003107,-9,C
5003107,-10,C
5003107,-11,C
5003107,-12,0
5003107,-13,C
5003107,-14,C
5003107,-15,X
5003107,-16,C
5003107,-17,1
5003107,-18,C
5003107,-19,C
5003107,-20,C
5003107,-21,C
5003107,-22,C
5003107,-23,0
5003107,-24,C
5003107,-25,C
5003107,-26,C
5003107,-27,C
5003107,-28,0
5003107,-29,C
5003107,-30,0
5003107,-31,C
5003107,-32,C
5003107,-33,X
5003108,0,C
5003108,-1,0
5003108,-2,C
5003108,-3,C
5003108,-4,1
5003108,-5,0
5003108,-6,C
5003108,-7,1
5003108,-8,C
5003108,-9,C
5003108,-10,C
5003108,-11,C
5003108,-12,C
5003108,-13,C
5003109,0,C
5003109,-1,C
5003109,-2,0
5003109,-3,1
5003109,-4,1
5003109,-5,X
5003109,-6,C
5003109,-7,0
5003109,-8,C
5003109,-9,X
5003109,-10,0
5003109,-11,C
5003109,-12,C
5003109,-13,X
5003109,-14,C
5003109,-15,C
5003109,-16,X
5003109,-17,C
5003109,-18,0
5003109,-19,X
5003109,-20,C
5003109,-21,0
5003109,-22,C
5003109,-23,C
5003109,-24,C
5003109,-25,0
5003109,-26,C
5003109,-27,C
5003109,-28,C
5003109,-29,C
5003109,-30,C
5003109,-31,1
5003109,-32,C
5003109,-33,C
5003110,0,C
5003110,-1,C
5003110,-2,C
5003110,-3,C
5003110,-4,C
5003110,-5,C
5003110,-6,0
5003110,-7,X
5003110,-8,C
5003110,-9,C
5003110,-10,C
5003110,-11,C
5003110,-12,C
5003110,-13,C
5003110,-14,C
5003110,-15,C
5003110,-16,C
5003110,-17,C
5003110,-18,X
5003110,-19,C
5003110,-20,C
5003110,-21,C
5003110,-22,C
5003110,-23,C
5003110,-24,C
5003110,-25,C
5003110,-26,C
5003110,-27,C
5003110,-28,C
5003110,-29,X
5003110,-30,C
5003110,-31,C
5003110,-32,C
5003110,-33,C
5003110,-34,C
5003110,-35,C
5003110,-36,C
5003110,-37,X
5003110,-38,C
5003110,-39,0
5003110,-40,0
5003110,-41,C
5003110,-42,C
5003110,-43,0
5003110,-44,C
5003110,-45,0
5003110,-46,C
5003110,-47,C
5003110,-48,C
5003110,-49,X
5003110,-50,0
5003110,-51,0
5003110,-52,X
5003110,-53,C
5003111,0,X
5003111,-1,C
5003111,-2,1
5003111,-3,C
5003111,-4,2
5003111,-5,C
5003111,-6,C
5003111,-7,2
5003111,-8,C
5003111,-9,C
5003111,-10,0
5003111,-11,0
5003111,-12,0
5003111,-13,C
5003111,-14,C
5003111,-15,0
5003111,-16,C
5003111,-17,C
5003111,-18,C
5003111,-19,C
5003111,-20,C
5003111,-21,0
5003111,-22,C
5003111,-23,C
5003111,-24,C
5003111,-25,X
5003111,-26,0
5003111,-27,0
5003111,-28,C
5003111,-29,C
5003111,-30,C
5003111,-31,0
5003111,-32,X
5003111,-33,C
5003111,-34,C
5003111,-35,C
5003111,-36,X
5003111,-37,C
5003111,-38,C
5003111,-39,0
5003111,-40,C
5003111,-41,X
5003111,-42,0
5003111,-43,C
5003111,-44,C
5003111,-45,1
5003111,-46,C
5003111,-47,C
5003111,-48,C
5003111,-49,C
5003111,-50,C
5003111,-51,C
5003111,-52,X
5003112,0,C
5003112,-1,C
5003112,-2,X
5003112,-3,X
5003112,-4,X
5003112,-5,C
5003112,-6,0
5003112,-7,C
5003112,-8,0
5003112,-9,X
5003112,-10,C
5003112,-11,0
5003112,-12,X
5003112,-13,C
5003112,-14,X
5003112,-15,C
5003112,-16,C
5003112,-17,C
5003112,-18,C
5003112,-19,C
5003112,-20,C
5003112,-21,C
5003112,-22,0
5003112,-23,0
5003112,-24,C
5003112,-25,X
5003112,-26,0
5003112,-27,C
5003112,-28,X
5003112,-29,2
5003112,-30,X
5003112,-31,C
5003112,-32,C
5003112,-33,C
5003112,-34,X
5003112,-35,0
5003112,-36,X
5003112,-37,C
5003112,-38,C
5003112,-39,C
5003112,-40,C
5003112,-41,C
5003112,-42,C
5003113,0,C
5003113,-1,X
5003113,-2,0
5003113,-3,C
5003113,-4,X
5003113,-5,C
5003113,-6,C
5003113,-7,X
5003113,-8,C
5003113,-9,0
5003113,-10,C
5003113,-11,X
5003113,-12,C
5003113,-13,C
5003113,-14,2
5003113,-15,C
5003113,-16,0
5003113,-17,X
5003113,-18,C
5003113,-19,0
5003113,-20,0
5003113,-21,C
5003113,-22,C
5003113,-23,C
5003113,-24,C
5003113,-25,0
5003113,-26,C
5003113,-27,C
5003113,-28,C
5003113,-29,X
5003113,-30,C
5003113,-31,C
5003113,-32,C
5003113,-33,C
5003113,-34,0
5003113,-35,C
5003113,-36,C
5003113,-37,X
5003113,-38,C
5003113,-39,C
5003113,-40,C
5003114,0,0
5003114,-1,X
5003114,-2,C
5003114,-3,X
5003114,-4,C
5003114,-5,C
5003114,-6,C
5003114,-7,C
5003114,-8,X
5003114,-9,X
5003114,-10,C
5003114,-11,0
5003114,-12,1
5003114,-13,C
5003114,-14,C
5003114,-15,X
5003114,-16,X
5003114,-17,C
5003114,-18,0
5003114,-19,C
5003114,-20,C
5003114,-21,C
5003114,-22,X
5003114,-23,0
5003114,-24,0
5003114,-25,X
5003114,-26,0
5003114,-27,0
5003114,-28,0
5003114,-29,C
5003114,-30,C
5003114,-31,X
5003114,-32,C
5003114,-33,0
5003114,-34,C
5003114,-35,1
5003114,-36,C
5003114,-37,C
5003115,0,C
5003115,-1,C
5003115,-2,C
5003115,-3,X
5003115,-4,X
5003115,-5,X
5003115,-6,C
5003115,-7,C
5003115,-8,X
5003115,-9,C
5003115,-10,X
5003115,-11,C
5003115,-12,C
5003115,-13,C
5003115,-14,C
5003115,-15,C
5003115,-16,C
5003115,-17,C
5003115,-18,1
5003115,-19,C
5003115,-20,0
5003115,-21,C
5003115,-22,0
5003115,-23,C
5003115,-24,1
5003116,0,0
5003116,-1,0
5003116,-2,1
5003116,-3,0
5003116,-4,C
5003116,-5,0
5003116,-6,1
5003116,-7,C
5003116,-8,0
5003116,-9,C
5003116,-10,C
5003116,-11,C
5003116,-12,C
5003116,-13,C
5003116,-14,0
5003116,-15,0
5003116,-16,3
5003116,-17,C
5003116,-18,C
5003116,-19,1
5003116,-20,1
5003116,-21,0
5003116,-22,C
5003116,-23,X
5003116,-24,C
5003116,-25,0
5003116,-26,0
5003116,-27,C
5003116,-28,C
5003116,-29,0
5003116,-30,1
5003116,-31,C
5003117,0,X
5003117,-1,C
5003117,-2,0
5003117,-3,C
5003117,-4,1
5003117,-5,C
5003117,-6,C
5003117,-7,C
5003117,-8,C
5003117,-9,C
5003117,-10,C
5003117,-11,C
5003117,-12,C
5003117,-13,C
5003117,-14,C
5003117,-15,X
5003117,-16,0
5003117,-17,C
5003117,-18,C
5003117,-19,C
5003117,-20,C
5003117,-21,0
5003117,-22,X
5003117,-23,C
5003117,-24,C
5003117,-25,C
5003117,-26,C
5003117,-27,C
5003117,-28,C
5003117,-29,C
5003117,-30,X
5003117,-31,C
5003117,-32,X
5003117,-33,C
5003117,-34,C
5003117,-35,0
5003117,-36,C
5003117,-37,C
5003118,0,C
5003118,-1,C
5003118,-2,0
5003118,-3,C
5003118,-4,C
5003118,-5,C
5003118,-6,X
5003118,-7,X
5003118,-8,C
5003118,-9,C
5003118,-10,C
5003118,-11,C
5003118,-12,C
5003118,-13,C
5003118,-14,0
5003118,-15,C
5003118,-16,C
5003118,-17,C
5003118,-18,0
5003118,-19,X
5003118,-20,X
5003118,-21,X
5003118,-22,C
5003119,0,X
5003119,-1,1
5003119,-2,0
5003119,-3,0
5003119,-4,0
5003119,-5,X
5003119,-6,C
5003119,-7,C
5003119,-8,C
5003119,-9,X
5003119,-10,C
5003119,-11,C
5003119,-12,X
5003119,-13,0
5003119,-14,C
5003119,-15,0
5003119,-16,C
5003119,-17,0
5003119,-18,C
5003119,-19,0
5003119,-20,C
5003119,-21,0
5003119,-22,0
5003119,-23,0
5003119,-24,C
5003119,-25,C
5003119,-26,X
5003119,-27,C
5003119,-28,3
5003119,-29,C
5003119,-30,C
5003119,-31,0
5003119,-32,0
5003119,-33,X
5003119,-34,1
5003119,-35,X
5003119,-36,0
5003119,-37,X
5003119,-38,C
5003119,-39,0
5003119,-40,C
5003119,-41,C
5003119,-42,C
5003119,-43,1
5003119,-44,0
5003119,-45,1
5003119,-46,C
5003119,-47,0
5003119,-48,0
5003119,-49,C
5003119,-50,C
5003119,-51,C
5003119,-52,C
5003119,-53,C
5003119,-54,0
5003119,-55,C
5003120,0,2
5003120,-1,C
5003120,-2,2
5003120,-3,0
5003120,-4,C
5003120,-5,C
5003120,-6,2
5003120,-7,0
5003120,-8,X
5003120,-9,C
5003120,-10,C
5003120,-11,X
5003120,-12,0
5003120,-13,0
5003120,-14,5
5003120,-15,0
5003120,-16,0
5003120,-17,0
5003120,-18,C
5003120,-19,0
5003120,-20,2
5003120,-21,C
5003120,-22,0
5003120,-23,1
5003120,-24,0
5003120,-25,C
5003120,-26,0
5003120,-27,0
5003121,0,C
5003121,-1,C
5003121,-2,C
5003121,-3,C
5003121,-4,C
5003121,-5,C
5003121,-6,C
5003121,-7,C
5003121,-8,X
5003121,-9,0
5003121,-10,C
5003121,-11,C
5003121,-12,0
5003121,-13,0
5003121,-14,0
5003121,-15,C
5003121,-16,C
5003121,-17,C
5003121,-18,C
5003121,-19,C
5003121,-20,C
5003121,-21,C
5003121,-22,2
5003121,-23,X
5003121,-24,C
5003121,-25,0
5003121,-26,X
5003121,-27,C
5003121,-28,C
5003121,-29,1
5003121,-30,C
5003121,-31,C
5003121,-32,C
5003121,-33,C
5003121,-34,C
5003121,-35,X
5003121,-36,C
5003121,-37,C
5003121,-38,C
5003121,-39,0
5003121,-40,C
5003121,-41,C
5003121,-42,C
5003121,-43,1
5003121,-44,X
5003121,-45,X
5003121,-46,C
5003121,-47,0
5003121,-48,C
5003122,0,C
5003122,-1,C
5003122,-2,C
5003122,-3,C
5003122,-4,C
5003122,-5,C
5003122,-6,C
5003122,-7,C
5003122,-8,C
5003122,-9,C
5003122,-10,C
5003122,-11,0
5003122,-12,X
5003122,-13,C
5003122,-14,C
5003122,-15,X
5003122,-16,X
5003122,-17,0
5003122,-18,X
5003122,-19,C
5003122,-20,1
5003122,-21,0
5003122,-22,C
5003122,-23,C
5003122,-24,C
5003122,-25,0
5003122,-26,C
5003122,-27,C
5003122,-28,C
5003122,-29,C
5003122,-30,C
5003122,-31,C
5003122,-32,C
5003122,-33,0
5003122,-34,0
5003122,-35,0
5003122,-36,C
5003122,-37,C
5003122,-38,0
5003122,-39,C
5003122,-40,C
5003122,-41,0
5003122,-42,0
5003122,-43,C
5003122,-44,0
5003122,-45,C
5003122,-46,C
5003122,-47,C
5003122,-48,C
5003122,-49,C
5003122,-50,X
5003122,-51,C
5003122,-52,X
5003122,-53,C
5003122,-54,X
5003122,-55,1
5003122,-56,C
5003122,-57,C
5003123,0,C
5003123,-1,C
5003123,-2,1
5003123,-3,C
5003123,-4,C
5003123,-5,C
5003123,-6,X
5003123,-7,C
5003123,-8,2
5003123,-9,C
5003123,-10,X
5003123,-11,C
5003123,-12,C
5003123,-13,C
5003123,-14,C
5003123,-15,C
5003123,-16,C
5003123,-17,1
5003123,-18,C
5003123,-19,C
5003123,-20,0
5003123,-21,0
5003123,-22,C
5003123,-23,0
5003123,-24,X
5003123,-25,C
5003123,-26,C
5003123,-27,C
5003123,-28,C
5003123,-29,C
5003123,-30,C
5003123,-31,0
5003123,-32,0
5003123,-33,C
5003123,-34,C
5003124,0,0
5003124,-1,C
5003124,-2,C
5003124,-3,X
5003124,-4,0
5003124,-5,C
5003124,-6,C
5003124,-7,C
5003124,-8,C
5003124,-9,C
5003124,-10,X
5003124,-11,C
5003124,-12,C
5003124,-13,C
5003124,-14,X
5003124,-15,C
5003124,-16,C
5003124,-17,X
5003124,-18,C
5003124,-19,C
5003124,-20,C
5003124,-21,C
5003124,-22,X
5003124,-23,C
5003124,-24,C
5003124,-25,C
5003124,-26,0
5003124,-27,C
5003124,-28,X
5003124,-29,X
5003124,-30,0
5003125,0,0
5003125,-1,X
5003125,-2,C
5003125,-3,0
5003125,-4,0
5003125,-5,0
5003125,-6,C
5003125,-7,1
5003125,-8,C
5003125,-9,C
5003125,-10,C
5003125,-11,0
5003125,-12,X
5003125,-13,C
5003125,-14,C
5003125,-15,C
5003125,-16,C
5003125,-17,C
5003125,-18,C
5003125,-19,C
5003125,-20,0
5003125,-21,0
5003125,-22,C
5003125,-23,C
5003125,-24,C
5003125,-25,X
5003125,-26,C
5003125,-27,C
5003125,-28,1
5003125,-29,C
5003125,-30,C
5003125,-31,X
5003125,-32,0
5003125,-33,C
5003125,-34,C
5003125,-35,C
5003125,-36,C
5003125,-37,C
5003125,-38,C
5003125,-39,0
5003125,-40,C
5003125,-41,1
5003125,-42,C
5003125,-43,C
5003125,-44,0
5003125,-45,C
5003125,-46,C
5003125,-47,C
5003125,-48,0
5003125,-49,C
5003125,-50,C
5003125,-51,0
5003125,-52,0
5003125,-53,C
5003126,0,0
5003126,-1,C
5003126,-2,C
5003126,-3,C
5003126,-4,C
5003126,-5,C
5003126,-6,C
5003126,-7,C
5003126,-8,0
5003126,-9,C
5003126,-10,C
5003126,-11,C
5003126,-12,X
5003126,-13,0
5003126,-14,C
5003126,-15,C
5003126,-16,C
5003126,-17,C
5003126,-18,C
5003126,-19,C
5003126,-20,C
5003126,-21,0
5003126,-22,X
5003126,-23,C
5003126,-24,0
5003126,-25,C
5003126,-26,0
5003126,-27,C
5003126,-28,0
5003126,-29,X
5003126,-30,1
5003126,-31,C
5003126,-32,C
5003126,-33,C
5003126,-34,C
5003126,-35,C
5003126,-36,X
5003126,-37,C
5003126,-38,0
5003126,-39,C
5003126,-40,X
5003126,-41,C
5003126,-42,X
5003126,-43,0
5003126,-44,X
5003126,-45,C
5003126,-46,C
5003126,-47,0
5003126,-48,C
5003126,-49,C
5003126,-50,X
5003126,-51,C
5003126,-52,X
5003126,-53,X
5003126,-54,X
5003126,-55,0
5003126,-56,0
5003126,-57,0
5003126,-58,C
5003127,0,C
5003127,-1,C
5003127,-2,C
5003127,-3,C
5003127,-4,C
5003127,-5,0
5003127,-6,X
5003127,-7,1
5003127,-8,C
5003127,-9,C
5003127,-10,0
5003127,-11,C
5003127,-12,C
5003127,-13,X
5003127,-14,C
5003127,-15,0
5003128,0,0
5003128,-1,0
5003128,-2,C
5003128,-3,C
5003128,-4,0
5003128,-5,C
5003128,-6,C
5003128,-7,C
5003128,-8,X
5003128,-9,0
5003128,-10,C
5003128,-11,1
5003128,-12,0
5003128,-13,C
5003128,-14,1
5003128,-15,0
5003128,-16,X
5003128,-17,C
5003128,-18,0
5003128,-19,C
5003128,-20,C
5003128,-21,C
5003128,-22,0
5003128,-23,C
5003128,-24,C
5003128,-25,C
5003128,-26,0
5003128,-27,C
5003128,-28,C
5003128,-29,C
5003128,-30,X
5003128,-31,C
5003128,-32,0
5003128,-33,C
5003128,-34,X
5003128,-35,C
5003128,-36,X
5003129,0,C
5003129,-1,C
5003129,-2,C
5003129,-3,C
5003129,-4,C
5003129,-5,C
5003129,-6,C
5003129,-7,C
5003129,-8,0
5003129,-9,C
5003129,-10,C
5003129,-11,C
5003129,-12,C
5003129,-13,0
5003129,-14,C
5003129,-15,C
5003129,-16,0
5003129,-17,C
5003129,-18,C
5003129,-19,C
5003129,-20,0
5003129,-21,0
5003129,-22,C
5003129,-23,C
5003129,-24,1
5003129,-25,C
5003129,-26,X
5003129,-27,X
5003129,-28,0
5003129,-29,0
5003129,-30,C
5003129,-31,C
5003129,-32,0
5003129,-33,C
5003129,-34,X
5003129,-35,C
5003129,-36,X
5003129,-37,C
5003129,-38,C
5003129,-39,C
5003129,-40,C
5003129,-41,C
5003129,-42,0
5003129,-43,C
5003129,-44,X
5003129,-45,0
5003130,0,X
5003130,-1,C
5003130,-2,C
5003130,-3,X
5003130,-4,X
5003130,-5,0
5003130,-6,0
5003130,-7,C
5003130,-8,C
5003130,-9,C
5003130,-10,1
5003130,-11,C
5003130,-12,C
5003130,-13,C
5003130,-14,X
5003130,-15,C
5003130,-16,1
5003130,-17,C
5003130,-18,X
5003130,-19,2
5003130,-20,0
5003130,-21,C
5003130,-22,C
5003130,-23,C
5003130,-24,C
5003130,-25,0
5003130,-26,C
5003130,-27,C
5003130,-28,0
5003130,-29,C
5003130,-30,C
5003130,-31,0
5003130,-32,C
5003130,-33,0
5003130,-34,C
5003130,-35,X
5003130,-36,2
5003130,-37,X
5003130,-38,C
5003130,-39,X
5003130,-40,C
5003130,-41,0
5003130,-42,C
5003130,-43,C
5003130,-44,C
5003130,-45,C
5003130,-46,0
5003130,-47,C
5003130,-48,C
5003131,0,C
5003131,-1,C
5003131,-2,0
5003131,-3,0
5003131,-4,X
5003131,-5,0
5003131,-6,X
5003131,-7,0
5003131,-8,C
5003131,-9,4
5003131,-10,C
5003131,-11,C
5003131,-12,0
5003131,-13,C
5003131,-14,X
5003131,-15,C
5003131,-16,C
5003131,-17,C
5003132,0,0
5003132,-1,C
5003132,-2,X
5003132,-3,C
5003132,-4,1
5003132,-5,C
5003132,-6,C
5003132,-7,0
5003132,-8,0
5003132,-9,X
5003132,-10,C
5003132,-11,C
5003132,-12,C
5003132,-13,C
5003132,-14,C
5003132,-15,X
5003132,-16,C
5003132,-17,0
5003132,-18,C
5003132,-19,C
5003132,-20,0
5003132,-21,C
5003132,-22,C
5003132,-23,C
5003132,-24,C
5003132,-25,X
5003132,-26,C
5003132,-27,0
5003132,-28,X
5003132,-29,C
5003132,-30,C
5003132,-31,C
5003132,-32,X
5003132,-33,C
5003133,0,X
5003133,-1,C
5003133,-2,C
5003133,-3,C
5003133,-4,X
5003133,-5,0
5003133,-6,C
5003133,-7,0
5003133,-8,C
5003133,-9,X
5003133,-10,C
5003133,-11,C
5003133,-12,C
5003133,-13,C
5003133,-14,C
5003133,-15,0
5003133,-16,1
5003133,-17,C
5003133,-18,C
5003133,-19,0
5003134,0,C
5003134,-1,C
5003134,-2,C
5003134,-3,C
5003134,-4,C
5003134,-5,C
5003134,-6,0
5003134,-7,C
5003134,-8,C
5003134,-9,C
5003134,-10,C
5003134,-11,0
5003134,-12,C
5003134,-13,X
5003134,-14,C
5003134,-15,C
5003135,0,X
5003135,-1,C
5003135,-2,X
5003135,-3,C
5003135,-4,C
5003135,-5,C
5003135,-6,0
5003135,-7,X
5003135,-8,0
5003135,-9,X
5003135,-10,0
5003135,-11,C
5003135,-12,C
5003135,-13,C
5003135,-14,C
5003135,-15,X
5003135,-16,1
5003135,-17,C
5003135,-18,0
5003135,-19,C
5003135,-20,C
5003135,-21,C
5003135,-22,C
5003135,-23,0
5003135,-24,C
5003135,-25,C
5003135,-26,C
5003135,-27,C
5003135,-28,C
5003135,-29,0
5003135,-30,C
5003135,-31,C
5003135,-32,C
5003135,-33,C
5003135,-34,C
5003135,-35,C
5003135,-36,0
5003135,-37,C
5003135,-38,C
5003135,-39,C
5003135,-40,C
5003135,-41,X
5003135,-42,C
5003135,-43,0
5003135,-44,C
5003135,-45,1
5003135,-46,0
5003136,0,C
5003136,-1,X
5003136,-2,0
5003136,-3,C
5003136,-4,X
5003136,-5,0
5003136,-6,C
5003136,-7,C
5003136,-8,1
5003136,-9,0
5003136,-10,C
5003136,-11,0
5003136,-12,X
5003136,-13,0
5003136,-14,X
5003136,-15,C
5003136,-16,C
5003136,-17,C
5003136,-18,C
5003136,-19,X
5003136,-20,C
5003136,-21,0
5003136,-22,0
5003136,-23,C
5003136,-24,X
5003136,-25,X
5003136,-26,X
5003136,-27,X
5003136,-28,C
5003136,-29,C
5003137,0,C
5003137,-1,0
5003137,-2,C
5003137,-3,0
5003137,-4,0
5003137,-5,0
5003137,-6,C
5003137,-7,X
5003137,-8,X
5003137,-9,C
5003137,-10,C
5003137,-11,0
5003137,-12,C
5003137,-13,1
5003137,-14,C
5003137,-15,C
5003137,-16,C
5003137,-17,C
5003137,-18,C
5003137,-19,0
5003137,-20,C
5003137,-21,C
5003137,-22,C
5003137,-23,C
5003137,-24,C
5003137,-25,X
5003137,-26,0
5003137,-27,C
5003137,-28,C
5003137,-29,C
5003137,-30,X
5003137,-31,C
5003138,0,C
5003138,-1,0
5003138,-2,X
5003138,-3,C
5003138,-4,C
5003138,-5,C
5003138,-6,C
5003138,-7,X
5003138,-8,1
5003138,-9,0
5003138,-10,C
5003138,-11,C
5003138,-12,C
5003138,-13,0
5003138,-14,0
5003138,-15,C
5003138,-16,0
5003138,-17,0
5003138,-18,X
5003138,-19,C
5003138,-20,C
5003138,-21,X
5003138,-22,C
5003138,-23,C
5003138,-24,C
5003138,-25,C
5003138,-26,C
5003138,-27,C
5003138,-28,C
5003138,-29,X
5003138,-30,C
5003138,-31,X
5003138,-32,C
5003138,-33,1
5003138,-34,1
5003138,-35,C
5003139,0,0
5003139,-1,C
5003139,-2,C
5003139,-3,C
5003139,-4,C
5003139,-5,0
5003139,-6,C
5003139,-7,0
5003139,-8,C
5003139,-9,2
5003139,-10,C
5003139,-11,C
5003139,-12,0
5003139,-13,X
5003139,-14,X
5003139,-15,C
5003139,-16,C
5003139,-17,0
5003139,-18,C
5003139,-19,0
5003139,-20,X
5003139,-21,C
5003139,-22,C
5003139,-23,0
5003139,-24,2
5003139,-25,C
5003139,-26,C
5003139,-27,C
5003139,-28,1
5003139,-29,C
5003139,-30,0
5003139,-31,0
5003139,-32,C
5003139,-33,X
5003139,-34,0
5003139,-35,0
5003139,-36,0
5003139,-37,C
5003139,-38,C
5003139,-39,C
5003139,-40,X
5003139,-41,0
5003139,-42,C
5003139,-43,0
5003139,-44,1
5003139,-45,2
5003139,-46,0
5003139,-47,C
5003139,-48,C
5003139,-49,0
5003139,-50,C
5003139,-51,C
5003139,-52,0
5003139,-53,C
5003139,-54,C
5003139,-55,C
5003140,0,0
5003140,-1,C
5003140,-2,C
5003140,-3,C
5003140,-4,C
5003140,-5,C
5003140,-6,5
5003140,-7,1
5003140,-8,C
5003140,-9,C
5003140,-10,0
5003140,-11,C
5003140,-12,C
5003141,0,C
5003141,-1,1
5003141,-2,0
5003141,-3,X
5003141,-4,C
5003141,-5,C
5003141,-6,C
5003141,-7,C
5003141,-8,C
5003141,-9,C
5003141,-10,C
5003141,-11,C
5003141,-12,C
5003141,-13,C
5003141,-14,0
5003141,-15,C
5003141,-16,C
5003141,-17,C
5003141,-18,X
5003141,-19,C
5003141,-20,C
5003141,-21,C
5003141,-22,C
5003141,-23,C
5003141,-24,X
5003141,-25,C
5003141,-26,C
5003141,-27,C
5003141,-28,X
5003141,-29,C
5003141,-30,0
5003141,-31,X
5003141,-32,C
5003141,-33,X
5003141,-34,X
5003141,-35,C
5003141,-36,C
5003141,-37,0
5003141,-38,0
5003141,-39,C
5003141,-40,C
5003141,-41,C
5003141,-42,C
5003141,-43,C
5003141,-44,X
5003142,0,X
5003142,-1,C
5003142,-2,C
5003142,-3,C
5003142,-4,1
5003142,-5,C
5003142,-6,C
5003142,-7,X
5003142,-8,1
5003142,-9,C
5003142,-10,1
5003142,-11,C
5003142,-12,C
5003142,-13,C
5003142,-14,C
5003142,-15,C
5003142,-16,C
5003142,-17,C
5003142,-18,1
5003142,-19,C
5003142,-20,0
5003142,-21,C
5003142,-22,C
5003142,-23,0
5003142,-24,C
5003142,-25,0
5003142,-26,0
5003142,-27,X
5003142,-28,0
5003142,-29,C
5003142,-30,C
5003142,-31,C
5003142,-32,X
5003142,-33,C
5003142,-34,C
5003142,-35,C
5003142,-36,C
5003142,-37,C
5003142,-38,X
5003142,-39,C
5003142,-40,X
5003142,-41,C
5003142,-42,C
5003142,-43,C
5003142,-44,C
5003142,-45,C
5003142,-46,C
5003143,0,C
5003143,-1,X
5003143,-2,C
5003143,-3,C
5003143,-4,C
5003143,-5,X
5003143,-6,0
5003143,-7,C
5003143,-8,0
5003143,-9,C
5003143,-10,0
5003143,-11,C
5003143,-12,X
5003143,-13,C
5003143,-14,X
5003143,-15,X
5003143,-16,0
5003143,-17,C
5003143,-18,C
5003143,-19,0
5003143,-20,1
5003143,-21,C
5003143,-22,C
5003143,-23,C
5003143,-24,1
5003143,-25,1
5003143,-26,C
5003143,-27,0
5003143,-28,0
5003143,-29,C
5003143,-30,0
5003143,-31,X
5003143,-32,0
5003143,-33,0
5003143,-34,0
5003143,-35,C
5003143,-36,C
5003143,-37,X
5003143,-38,X
5003143,-39,X
5003143,-40,C
5003143,-41,C
5003143,-42,X
5003143,-43,1
5003143,-44,C
5003143,-45,C
5003143,-46,X
5003143,-47,X
5003143,-48,X
5003143,-49,C
5003143,-50,C
5003143,-51,C
5003143,-52,C
5003143,-53,C
5003143,-54,C
5003143,-55,C
5003143,-56,C
5003144,0,C
5003144,-1,C
5003144,-2,C
5003144,-3,C
5003144,-4,C
5003144,-5,0
5003144,-6,C
5003144,-7,C
5003144,-8,C
5003144,-9,C
5003144,-10,0
5003144,-11,X
5003144,-12,C
5003144,-13,C
5003144,-14,C
5003144,-15,0
5003144,-16,0
5003144,-17,X
5003144,-18,2
5003144,-19,1
5003144,-20,0
5003144,-21,C
5003144,-22,0
5003144,-23,1
5003144,-24,0
5003144,-25,0
5003144,-26,X
5003144,-27,C
5003144,-28,0
5003144,-29,C
5003144,-30,2
5003145,0,C
5003145,-1,C
5003145,-2,C
5003145,-3,1
5003145,-4,C
5003145,-5,X
5003145,-6,C
5003145,-7,C
5003145,-8,C
5003145,-9,0
5003145,-10,C
5003145,-11,C
5003145,-12,2
5003145,-13,C
5003145,-14,0
5003145,-15,X
5003145,-16,C
5003145,-17,C
5003145,-18,0
5003145,-19,1
5003145,-20,C
5003145,-21,C
5003145,-22,C
5003145,-23,X
5003145,-24,0
5003145,-25,C
5003145,-26,C
5003145,-27,X
5003145,-28,C
5003145,-29,C
5003145,-30,C
5003145,-31,X
5003145,-32,C
5003145,-33,C
5003145,-34,C
5003145,-35,0
5003145,-36,C
5003145,-37,C
5003145,-38,0
5003145,-39,C
5003145,-40,X
5003145,-41,0
5003145,-42,C
5003146,0,C
5003146,-1,X
5003146,-2,C
5003146,-3,C
5003146,-4,C
5003146,-5,1
5003146,-6,C
5003146,-7,0
5003146,-8,C
